Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,,,,,,,,,,
354890615000003,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),8,0,43,154,3,58,2,53,919,95,369355,33,941,86,357230,71,525,14,312972,77,790,8,260600,59
354890615000004,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),8,0,41,132,3,22,1,53,808,85,261596,88,921,19,192523,36,583,93,1063577,81,896,45,1356783,85
354890615000005,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),8,0,60,204,3,4,2,11,1196,37,2360368,51,1259,33,2406104,8,615,52,1182187,2,981,35,1529075,12
354890615000006,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),8,0,20,69,3,45,2,89,948,85,291618,3,998,79,255168,95,446,6,290240,54,818,77,225222,74
354890615000007,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),8,0,35,108,3,9,0,96,1357,77,6696524,65,1397,71,6841941,61,614,9,2760465,56,1016,43,4184653,3
354890615000008,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),1,0,56,194,3,46,3,67,494,23,236006,47,658,98,205383,78,367,12,199286,62,688,35,152004,99
354890615000009,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),1,0,111,406,3,66,3,43,680,5,222232,71,803,56,162899,26,374,59,206185,4,723,93,145229,93
354890615000010,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),8,0,15,58,3,87,2,55,979,33,327392,38,1049,29,273530,22,540,12,316676,2,872,5,217746,5
354890620000001,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,195,590,3,3,2,24,1974,3,4008109,5,2058,76,4005679,66,1220,41,2686884,38,1709,82,2928186,6
354890620000002,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,204,526,2,58,1,85,1923,64,2716096,15,2012,42,2662510,39,1233,65,1982164,71,1660,94,1958943,52
354890620000003,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,233,709,3,4,2,19,2720,13,9512606,71,2880,87,9612110,85,1441,5,5335816,91,2147,19,6436696,34
354890620000004,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,280,829,2,96,1,44,1554,38,2194667,21,1754,94,2125592,96,1035,16,1518485,54,1461,87,1520638,44
354890620000005,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,381,1304,3,42,3,13,860,66,735211,15,1034,42,703803,24,601,91,498035,38,934,2,462583,77
354890620000006,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,406,1322,3,26,1,51,1272,9,670316,81,1325,13,628509,47,768,7,614591,97,1093,44,519050,14
354890620000007,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,553,1794,3,24,1,87,1793,14,10156726,99,1892,38,10531754,66,1009,3,4345805,7,1459,59,5629903,83
354890620000008,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,315,999,3,17,2,2,1186,35,1159915,47,1271,9,1134971,25,719,8,810284,49,1079,7,826873,71
354890620000009,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,206,645,3,13,1,9,1209,99,895505,19,1284,83,854523,62,769,5,633365,93,1063,7,562746,69
354890620000010,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,178,581,3,26,2,33,1352,81,1638378,79,1433,33,1620375,95,771,45,961497,55,1130,27,1003270,16
354890620000011,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,209,653,3,12,1,66,1172,36,683040,96,1256,53,626026,25,737,22,596199,9,1053,97,518317,88
354890620000012,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,313,750,2,4,1,45,2202,69,4274962,43,2245,74,4261792,1,1435,2,3018637,28,1822,93,3127701,89
354890620000013,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,279,854,3,6,2,34,2396,6,5182441,4,2458,28,5164125,41,1309,7,3011831,4,1820,31,3257884,17
354890620000014,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,247,791,3,2,2,37,1405,79,1616544,5,1529,65,1569303,49,886,54,1177864,48,1241,88,1208748,14
354890620000015,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,332,1066,3,21,1,59,1661,23,1913323,41,1718,16,1880978,35,942,82,1250432,64,1340,68,1244691,81
354890620000016,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,325,920,2,83,2,25,1357,79,933422,99,1475,86,840024,13,810,8,857974,1182,48,811694,53,
354890620000017,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,208,673,3,24,2,14,1279,92,733472,1,1344,56,683347,46,801,89,655033,13,1088,2,577270,86
354890620000018,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,269,900,3,35,1,47,1720,94,3266354,58,1844,36,3273001,35,1088,44,2065528,15,1504,21,2229422,45
354890620000019,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,296,892,3,1,1,86,4037,35649743,74,4409,42,37302419,44,2534,23,21149583,77,3563,2,26079237,79,
354890620000020,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,222,735,3,31,1,34,1323,79,626870,78,1354,29,599881,54,751,96,590421,12,1069,71,499811,44
354890620000021,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,480,1593,3,32,1,96,1478,95,10942323,1,1574,5,11497472,6,851,39,4933960,39,1239,28,6703047,9
354890620000022,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,421,1434,3,41,2,1375,47,1066552,33,1402,11,1049814,33,754,82,793928,6,1105,4,775121,9,
354890620000023,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),8,0,60,222,3,7,2,32,1743,5,6790033,4,1803,16,6917999,85,785,67,2806595,74,1345,82,4065381,51
354890620000024,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),8,0,11,42,3,82,0,96,990,122200,990,122200,421,5,209628,46,766,36,112433,77,,,,
354890620000025,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),8,0,59,201,3,41,3,35,1351,2,3015329,92,1423,59,3074881,8,610,5,1630724,26,1250,92,2551438,14
354890620000026,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,266,1006,3,78,3,58,615,58,193284,19,708,85,156295,58,383,91,202588,1,666,8,163453,24
354890620000027,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,312,960,3,8,2,3,921,23,298623,42,945,47,283511,35,558,84,293648,820,79,216143,36,
354890620000028,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,247,821,3,32,2,2,881,37,347548,41,963,27,300746,3,540,2,445026,5,853,78,435612,62
354890620000029,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,315,971,3,8,1,42,1054,58,712601,12,1258,31,593460,21,877,2,719326,66,1189,38,603811,83
354890620000030,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,313,1010,3,23,1,67,1517,11,821581,7,1551,81,786404,83,919,76,760642,21,1229,36,635870,96
354890620000031,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,320,980,3,6,1,64,972,18,685286,87,1244,38,537844,9,792,25,577766,96,1102,62,461695,27
354890620000032,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890620,VILA NERY,35489062000,VILA NERY,3548906000,SÃO CARLOS (todos os setores),1,0,218,689,3,16,1,91,3424,7,14140573,3,3695,97,14258622,57,1920,74,8261429,57,2778,54,9570732,26
